HET2-2-D,vWA,0.22,0.1,0.06,0.04,0.03,0.02,,
HET2-2-D,TPOX,0.07,0.03,0.02,0.02,0.02,0.02,,
HET2-2-D,D18,0.16,0.07,0.06,0.02,0.02,0.02,,
HET2-2-D,D5,0.05,0.02,0.02,0.02,0.02,0.02,,
HET2-2-D,FGA,0.27,0.18,0.07,0.17,0.05,0.02,,
HOM1-2-D,D19,0.09,0.06,0.06,0.02,0.02,0.02,,
HOM1-2-D,D3,0.23,0.06,0.06,0.02,0.02,0.02,,
HOM1-2-D,D8,0.03,0.03,0.02,0.02,0.02,0.02,,
HOM1-2-D,D5,0.09,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-D,vWA,0.12,0.03,0.02,0.02,0.02,0.02,,
HOM1-2-D,TH01,0.12,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-D,D21,0.24,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-D,D13,0.05,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-D,TPOX,0.22,0.08,0.08,0.03,0.02,0.02,,
HOM1-2-D,D7,0.27,0.12,0.02,0.02,0.02,0.02,,
HOM1-2-D,D16,0.22,0.11,0.02,0.02,0.02,0.02,,
HOM1-2-D,FGA,0.19,0.02,0.02,0.19,0.02,0.02,,
HOM1-2-D,D18,0.27,0.19,0.02,0.02,0.02,0.02,,
HOM1-2-D,CSF,0.29,0.12,0.06,0.02,0.02,0.02,,
HOM1-2-D,D2,0.16,0.06,0.04,0.02,0.02,0.02,,
HET1-2-ND,D8,0.26,0.07,0.05,0.05,0.05,0.05,,
HET1-2-ND,D21,0.32,0.14,0.05,0.05,0.05,0.05,,
HET1-2-ND,D7,0.41,0.17,0.05,0.05,0.05,0.05,,
HET1-2-ND,CSF,0.33,0.18,0.08,0.05,0.05,0.05,,
HET1-2-ND,D3,0.36,0.15,0.05,0.05,0.05,0.05,,
HET1-2-ND,TH01,0.34,0.16,0.05,0.05,0.05,0.05,,
HET1-2-ND,D13,0.32,0.2,0.05,0.05,0.05,0.05,,
HET1-2-ND,D16,0.47,0.24,0.05,0.05,0.05,0.05,,
HET1-2-ND,D2,0.37,0.27,0.13,0.05,0.05,0.05,,
HET1-2-ND,D19,0.32,0.15,0.05,0.05,0.05,0.05,,
HET1-2-ND,vWA,0.38,0.2,0.05,0.05,0.05,0.05,,
HET1-2-ND,TPOX,0.26,0.15,0.05,0.05,0.05,0.05,,
HET1-2-ND,D18,0.31,0.16,0.1,0.05,0.05,0.05,,
HET1-2-ND,D5,0.33,0.11,0.05,0.05,0.05,0.05,,
HET1-2-ND,FGA,0.31,0.18,0.05,0.05,0.05,0.05,,
HET2-2-ND,D8,0.03,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D21,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D7,0.05,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,CSF,0.08,0.06,0.02,0.02,0.02,0.02,,
HET2-2-ND,D3,0.04,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,TH01,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D13,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D16,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D2,0.12,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D19,0.05,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,vWA,0.05,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,TPOX,0.07,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D18,0.11,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,D5,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-2-ND,FGA,0.1,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D8,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D21,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D7,0.03,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,CSF,0.1,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D3,0.04,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,TH01,0.05,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D13,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D16,0.15,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D2,0.2,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D19,0.03,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,vWA,0.03,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,TPOX,0.1,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D18,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,D5,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-2-ND,FGA,0.02,0.02,0.02,0.02,0.02,0.02,,
HET1-1-ND,D19,0.05,0.05,0.05,0.05,0.05,0.05,0.48,0.26
HET1-1-ND,D3,0.05,0.05,0.05,0.05,0.05,0.05,0.47,0.05
HET1-1-ND,D8,0.1,0.05,0.05,0.05,0.05,0.05,0.36,0.25
HET1-1-ND,D5,0.05,0.05,0.05,0.05,0.05,0.05,0.41,0.21
HET1-1-ND,vWA,0.1,0.05,0.06,0.05,0.05,0.05,0.38,0.31
HET1-1-ND,TH01,0.23,0.05,0.05,0.05,0.05,0.05,0.36,0.31
HET1-1-ND,D21,0.2,0.05,0.05,0.05,0.05,0.05,0.33,0.33
HET1-1-ND,D13,0.1,0.05,0.05,0.05,0.05,0.05,0.34,0.25
HET1-1-ND,TPOX,0.34,0.05,0.05,0.05,0.05,0.05,0.41,0.41
HET1-1-ND,D7,0.17,0.05,0.05,0.05,0.05,0.05,0.34,0.34
HET1-1-ND,D16,0.15,0.05,0.05,0.05,0.05,0.05,0.5,0.5
HET1-1-ND,FGA,0.14,0.05,0.05,0.05,0.05,0.05,0.43,0.26
HET1-1-ND,D18,0.23,0.08,0.05,0.05,0.05,0.05,0.23,0.23
HET1-1-ND,CSF,0.1,0.1,0.05,0.05,0.05,0.05,0.14,0.1
HET1-1-ND,D2,0.21,0.21,0.05,0.05,0.05,0.05,0.21,0.21
HET2-1-ND,D19,0.02,0.02,0.02,0.02,0.02,0.02,0.14,0.02
HET2-1-ND,D3,0.02,0.02,0.02,0.02,0.02,0.02,0.21,0.02
HET2-1-ND,D8,0.02,0.02,0.02,0.02,0.02,0.02,0.13,0.02
HET2-1-ND,D5,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.04
HET2-1-ND,vWA,0.02,0.02,0.02,0.02,0.02,0.02,0.16,0.02
HET2-1-ND,TH01,0.02,0.02,0.02,0.02,0.02,0.02,0.28,0.1
HET2-1-ND,D21,0.02,0.02,0.02,0.02,0.02,0.02,0.25,0.04
HET2-1-ND,D13,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.02
HET2-1-ND,TPOX,0.02,0.02,0.02,0.02,0.02,0.02,0.34,0.13
HET2-1-ND,D7,0.06,0.02,0.02,0.02,0.02,0.02,0.28,0.06
HET2-1-ND,D16,0.04,0.02,0.02,0.02,0.02,0.02,0.28,0.1
HET2-1-ND,FGA,0.02,0.02,0.02,0.02,0.02,0.02,0.31,0.1
HET2-1-ND,D18,0.02,0.02,0.02,0.02,0.02,0.02,0.4,0.25
HET2-1-ND,CSF,0.14,0.06,0.02,0.02,0.02,0.02,0.4,0.27
HET2-1-ND,D2,0.16,0.02,0.02,0.02,0.02,0.02,0.4,0.36
HOM1-1-ND,D19,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
HOM1-1-ND,D3,0.02,0.02,0.02,0.02,0.02,0.02,0.09,0.02
HOM1-1-ND,D8,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02
HOM1-1-ND,D5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
HOM1-1-ND,vWA,0.02,0.02,0.02,0.02,0.02,0.02,0.12,0.02
HOM1-1-ND,TH01,0.02,0.02,0.02,0.02,0.02,0.02,0.17,0.17
HOM1-1-ND,D21,0.02,0.02,0.02,0.02,0.02,0.02,0.5,0.02
HOM1-1-ND,D13,0.02,0.02,0.02,0.02,0.02,0.02,0.33,0.21
HOM1-1-ND,TPOX,0.02,0.02,0.02,0.02,0.02,0.02,0.21,0.21
HOM1-1-ND,D7,0.02,0.02,0.02,0.02,0.02,0.02,0.27,0.27
HOM1-1-ND,D16,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.09
HOM1-1-ND,FGA,0.02,0.02,0.02,0.02,0.02,0.02,0.46,0.02
HOM1-1-ND,D18,0.17,0.02,0.02,0.02,0.02,0.02,0.27,0.17
HOM1-1-ND,CSF,0.09,0.06,0.02,0.02,0.02,0.02,0.31,0.27
HOM1-1-ND,D2,0.12,0.02,0.02,0.02,0.02,0.02,0.28,0.28
HET1-1-D,D19,0.05,0.05,0.05,0.05,0.05,0.05,0.48,0.26
HET1-1-D,D3,0.05,0.05,0.05,0.05,0.05,0.05,0.47,0.05
HET1-1-D,D8,0.1,0.05,0.05,0.05,0.05,0.05,0.36,0.25
HET1-1-D,D5,0.05,0.05,0.05,0.05,0.05,0.05,0.41,0.21
HET1-1-D,vWA,0.1,0.05,0.06,0.05,0.05,0.05,0.38,0.31
HET1-1-D,TH01,0.23,0.05,0.05,0.05,0.05,0.05,0.36,0.31
HET1-1-D,D21,0.2,0.05,0.05,0.05,0.05,0.05,0.33,0.33
HET1-1-D,D13,0.1,0.05,0.05,0.05,0.05,0.05,0.34,0.25
HET1-1-D,TPOX,0.34,0.05,0.05,0.05,0.05,0.05,0.41,0.41
HET1-1-D,D7,0.17,0.05,0.05,0.05,0.05,0.05,0.34,0.34
HET1-1-D,D16,0.15,0.05,0.05,0.05,0.05,0.05,0.5,0.5
HET1-1-D,FGA,0.14,0.05,0.05,0.05,0.05,0.05,0.43,0.26
HET1-1-D,D18,0.23,0.08,0.05,0.05,0.05,0.05,0.23,0.23
HET1-1-D,CSF,0.1,0.1,0.05,0.05,0.05,0.05,0.14,0.1
HET1-1-D,D2,0.21,0.21,0.05,0.05,0.05,0.05,0.21,0.21
HET2-1-D,D19,0.02,0.02,0.02,0.02,0.02,0.02,0.14,0.02
HET2-1-D,D3,0.02,0.02,0.02,0.02,0.02,0.02,0.21,0.02
HET2-1-D,D8,0.02,0.02,0.02,0.02,0.02,0.02,0.13,0.02
HET2-1-D,D5,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.04
HET2-1-D,vWA,0.02,0.02,0.02,0.02,0.02,0.02,0.16,0.02
HET2-1-D,TH01,0.02,0.02,0.02,0.02,0.02,0.02,0.28,0.1
HET2-1-D,D21,0.02,0.02,0.02,0.02,0.02,0.02,0.25,0.04
HET2-1-D,D13,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.02
HET2-1-D,TPOX,0.02,0.02,0.02,0.02,0.02,0.02,0.34,0.13
HET2-1-D,D7,0.06,0.02,0.02,0.02,0.02,0.02,0.28,0.06
HET2-1-D,D16,0.04,0.02,0.02,0.02,0.02,0.02,0.28,0.1
HET2-1-D,FGA,0.02,0.02,0.02,0.02,0.02,0.02,0.31,0.1
HET2-1-D,D18,0.02,0.02,0.02,0.02,0.02,0.02,0.4,0.25
HET2-1-D,CSF,0.14,0.06,0.02,0.02,0.02,0.02,0.4,0.27
HET2-1-D,D2,0.16,0.02,0.02,0.02,0.02,0.02,0.4,0.36
HOM1-1-D,D19,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
HOM1-1-D,D3,0.02,0.02,0.02,0.02,0.02,0.02,0.09,0.02
HOM1-1-D,D8,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02
HOM1-1-D,D5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
HOM1-1-D,vWA,0.02,0.02,0.02,0.02,0.02,0.02,0.12,0.02
HOM1-1-D,TH01,0.02,0.02,0.02,0.02,0.02,0.02,0.17,0.17
HOM1-1-D,D21,0.02,0.02,0.02,0.02,0.02,0.02,0.5,0.02
HOM1-1-D,D13,0.02,0.02,0.02,0.02,0.02,0.02,0.33,0.21
HOM1-1-D,TPOX,0.02,0.02,0.02,0.02,0.02,0.02,0.21,0.21
HOM1-1-D,D7,0.02,0.02,0.02,0.02,0.02,0.02,0.27,0.27
HOM1-1-D,D16,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.09
HOM1-1-D,FGA,0.02,0.02,0.02,0.02,0.02,0.02,0.46,0.02
HOM1-1-D,D18,0.17,0.02,0.02,0.02,0.02,0.02,0.27,0.17
HOM1-1-D,CSF,0.09,0.06,0.02,0.02,0.02,0.02,0.31,0.27
HOM1-1-D,D2,0.12,0.02,0.02,0.02,0.02,0.02,0.28,0.28
HET1-4-D,D8,0.5,0.4,0.34,0.14,0.14,0.14,,
HET1-4-D,D21,0.5,0.44,0.33,0.23,0.23,0.23,,
HET1-4-D,D7,0.44,0.35,0.23,0.07,0.07,0.07,,
HET1-4-D,CSF,0.47,0.34,0.34,0.34,0.34,0.19,,
HET1-4-D,D3,0.5,0.3,0.13,0.08,0.08,0.05,,
HET1-4-D,TH01,0.5,0.3,0.3,0.2,0.15,0.14,,
HET1-4-D,D13,0.5,0.29,0.29,0.15,0.15,0.07,,
HET1-4-D,D16,0.39,0.39,0.22,0.25,0.18,0.12,,
HET1-4-D,D2,0.44,0.44,0.38,0.1,0.1,0.1,,
HET1-4-D,D19,0.35,0.3,0.25,0.19,0.18,0.18,,
HET1-4-D,vWA,0.45,0.41,0.3,0.11,0.11,0.08,,
HET1-4-D,TPOX,0.5,0.32,0.23,0.18,0.11,0.11,,
HET1-4-D,D18,0.37,0.33,0.3,0.2,0.2,0.14,,
HET1-4-D,D5,0.47,0.41,0.26,0.21,0.21,0.21,,
HET1-4-D,FGA,0.37,0.37,0.28,0.35,0.31,0.3,,
HET2-4-D,D8,0.07,0.04,0.02,0.02,0.02,0.02,,
HET2-4-D,D21,0.12,0.07,0.04,0.02,0.02,0.02,,
HET2-4-D,D7,0.18,0.08,0.02,0.02,0.02,0.02,,
HET2-4-D,CSF,0.13,0.02,0.02,0.02,0.02,0.02,,
HET2-4-D,D3,0.12,0.08,0.02,0.02,0.02,0.02,,
HET2-4-D,TH01,0.13,0.06,0.02,0.02,0.02,0.02,,
HET2-4-D,D13,0.19,0.05,0.02,0.02,0.02,0.02,,
HET2-4-D,D16,0.08,0.03,0.02,0.02,0.02,0.02,,
HET2-4-D,D2,0.27,0.1,0.07,0.02,0.02,0.02,,
HET2-4-D,D19,0.18,0.09,0.02,0.05,0.02,0.02,,
HET2-4-D,vWA,0.28,0.12,0.02,0.07,0.02,0.02,,
HET2-4-D,TPOX,0.1,0.02,0.02,0.02,0.02,0.02,,
HET2-4-D,D18,0.24,0.04,0.02,0.02,0.02,0.02,,
HET2-4-D,D5,0.04,0.03,0.02,0.02,0.02,0.02,,
HET2-4-D,FGA,0.35,0.13,0.08,0.02,0.02,0.02,,
HOM1-4-D,D8,0.16,0.03,0.02,0.02,0.02,0.02,,
HOM1-4-D,D21,0.28,0.1,0.04,0.02,0.02,0.02,,
HOM1-4-D,D7,0.5,0.12,0.02,0.02,0.02,0.02,,
HOM1-4-D,CSF,0.28,0.1,0.05,0.02,0.02,0.02,,
HOM1-4-D,D3,0.29,0.12,0.02,0.02,0.02,0.02,,
HOM1-4-D,TH01,0.43,0.19,0.02,0.02,0.02,0.02,,
HOM1-4-D,D13,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-D,D16,0.17,0.17,0.07,0.02,0.02,0.02,,
HOM1-4-D,D2,0.22,0.03,0.02,0.02,0.02,0.02,,
HOM1-4-D,D19,0.2,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-D,vWA,0.12,0.03,0.02,0.02,0.02,0.02,,
HOM1-4-D,TPOX,0.19,0.06,0.06,0.02,0.02,0.02,,
HOM1-4-D,D18,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-D,D5,0.06,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-D,FGA,0.46,0.02,0.02,0.02,0.02,0.02,,
HET1-4-ND,D8,0.26,0.19,0.05,0.05,0.05,0.05,,
HET1-4-ND,D21,0.41,0.12,0.05,0.05,0.05,0.05,,
HET1-4-ND,D7,0.39,0.08,0.05,0.05,0.05,0.05,,
HET1-4-ND,CSF,0.27,0.09,0.05,0.05,0.05,0.05,,
HET1-4-ND,D3,0.28,0.17,0.05,0.05,0.05,0.05,,
HET1-4-ND,TH01,0.24,0.11,0.05,0.05,0.05,0.05,,
HET1-4-ND,D13,0.3,0.08,0.05,0.05,0.05,0.05,,
HET1-4-ND,D16,0.28,0.08,0.05,0.05,0.05,0.05,,
HET1-4-ND,D2,0.28,0.28,0.05,0.05,0.05,0.05,,
HET1-4-ND,D19,0.4,0.11,0.05,0.05,0.05,0.05,,
HET1-4-ND,vWA,0.37,0.19,0.05,0.05,0.05,0.05,,
HET1-4-ND,TPOX,0.28,0.25,0.05,0.05,0.05,0.05,,
HET1-4-ND,D18,0.24,0.21,0.05,0.05,0.05,0.05,,
HET1-4-ND,D5,0.26,0.11,0.05,0.05,0.05,0.05,,
HET1-4-ND,FGA,0.36,0.23,0.05,0.05,0.05,0.05,,
HET2-4-ND,D8,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D21,0.03,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D7,0.06,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,CSF,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D3,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,TH01,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D13,0.04,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D16,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D2,0.18,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D19,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,vWA,0.07,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,TPOX,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D18,0.09,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,D5,0.02,0.02,0.02,0.02,0.02,0.02,,
HET2-4-ND,FGA,0.03,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,D8,0.05,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,D21,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,D7,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,CSF,0.02,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,D3,0.05,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,TH01,0.12,0.02,0.02,0.02,0.02,0.02,,
HOM1-4-ND,D13,0.02,0.02,0.02,0.02,0.02,0.02,,
